"","age","animal.Alive","animal.Background","animal.Cage","animal.Cause_of_Death","animal.Death","animal.Gender","animal.Genotype","animal.MouseID","animal.age","animal.id","animal.strain.Strain","assay.assay","experiment.date","experiment.feeding_state","id","values"
"2249",122,TRUE,"Mixed",145388,"",NA,"M","fl/fl; +/+",1913,226,7097,"Muscle TSC1","Lean Mass","2015-02-04","fed",24670,23120
"2250",149,TRUE,"Mixed",145388,"",NA,"M","fl/fl; +/+",1913,226,7097,"Muscle TSC1","Body Weight","2015-03-03","fed",29116,29200
"2251",149,TRUE,"Mixed",145388,"",NA,"M","fl/fl; +/+",1913,226,7097,"Muscle TSC1","Total Fat Mass","2015-03-03","fed",29148,4570
"2252",149,TRUE,"Mixed",145388,"",NA,"M","fl/fl; +/+",1913,226,7097,"Muscle TSC1","Lean Mass","2015-03-03","fed",29182,24140
"2253",186,TRUE,"Mixed",145388,"",NA,"M","fl/fl; +/+",1913,226,7097,"Muscle TSC1","Total Fat Mass","2015-04-09","fed",33364,5430
"2254",186,TRUE,"Mixed",145388,"",NA,"M","fl/fl; +/+",1913,226,7097,"Muscle TSC1","Lean Mass","2015-04-09","fed",33386,25170
"2255",186,TRUE,"Mixed",145388,"",NA,"M","fl/fl; +/+",1913,226,7097,"Muscle TSC1","Body Weight","2015-04-09","fed",33410,31300
"2256",211,TRUE,"Mixed",145388,"",NA,"M","fl/fl; +/+",1913,226,7097,"Muscle TSC1","Body Weight","2015-05-04","fed",36878,29800
"2257",211,TRUE,"Mixed",145388,"",NA,"M","fl/fl; +/+",1913,226,7097,"Muscle TSC1","Total Fat Mass","2015-05-04","fed",36901,4050
"2258",211,TRUE,"Mixed",145388,"",NA,"M","fl/fl; +/+",1913,226,7097,"Muscle TSC1","Lean Mass","2015-05-04","fed",36922,24820
"2259",204,TRUE,"Mixed",145388,"",NA,"M","fl/fl; +/+",1913,226,7097,"Muscle TSC1","Total Fat Mass","2015-04-27","fed",37577,5720
"2260",204,TRUE,"Mixed",145388,"",NA,"M","fl/fl; +/+",1913,226,7097,"Muscle TSC1","Lean Mass","2015-04-27","fed",37703,25500
"2261",32,TRUE,"Mixed",145388,"",NA,"M","fl/fl; Tg/+",1915,226,7098,"Muscle TSC1","Body Weight","2014-11-06","fed",17758,16000
"2262",32,TRUE,"Mixed",145388,"",NA,"M","fl/fl; Tg/+",1915,226,7098,"Muscle TSC1","Total Fat Mass","2014-11-06","fed",17759,1980
"2263",32,TRUE,"Mixed",145388,"",NA,"M","fl/fl; Tg/+",1915,226,7098,"Muscle TSC1","Lean Mass","2014-11-06","fed",17760,13740
"2264",59,TRUE,"Mixed",145388,"",NA,"M","fl/fl; Tg/+",1915,226,7098,"Muscle TSC1","Body Weight","2014-12-03","fed",20485,24300
"2265",59,TRUE,"Mixed",145388,"",NA,"M","fl/fl; Tg/+",1915,226,7098,"Muscle TSC1","Total Fat Mass","2014-12-03","fed",20486,2750
"2266",59,TRUE,"Mixed",145388,"",NA,"M","fl/fl; Tg/+",1915,226,7098,"Muscle TSC1","Lean Mass","2014-12-03","fed",20487,20850
"2267",95,TRUE,"Mixed",145388,"",NA,"M","fl/fl; Tg/+",1915,226,7098,"Muscle TSC1","Body Weight","2015-01-08","fed",22547,26700
"2268",95,TRUE,"Mixed",145388,"",NA,"M","fl/fl; Tg/+",1915,226,7098,"Muscle TSC1","Total Fat Mass","2015-01-08","fed",22548,3240
"2269",95,TRUE,"Mixed",145388,"",NA,"M","fl/fl; Tg/+",1915,226,7098,"Muscle TSC1","Lean Mass","2015-01-08","fed",22549,22740
"2270",122,TRUE,"Mixed",145388,"",NA,"M","fl/fl; Tg/+",1915,226,7098,"Muscle TSC1","Body Weight","2015-02-04","fed",24599,28300
"2271",122,TRUE,"Mixed",145388,"",NA,"M","fl/fl; Tg/+",1915,226,7098,"Muscle TSC1","Total Fat Mass","2015-02-04","fed",24635,3460
"2272",122,TRUE,"Mixed",145388,"",NA,"M","fl/fl; Tg/+",1915,226,7098,"Muscle TSC1","Lean Mass","2015-02-04","fed",24669,24010
"2273",149,TRUE,"Mixed",145388,"",NA,"M","fl/fl; Tg/+",1915,226,7098,"Muscle TSC1","Body Weight","2015-03-03","fed",29117,29100
"2274",149,TRUE,"Mixed",145388,"",NA,"M","fl/fl; Tg/+",1915,226,7098,"Muscle TSC1","Total Fat Mass","2015-03-03","fed",29149,3090
"2275",149,TRUE,"Mixed",145388,"",NA,"M","fl/fl; Tg/+",1915,226,7098,"Muscle TSC1","Lean Mass","2015-03-03","fed",29183,25660
"2276",186,TRUE,"Mixed",145388,"",NA,"M","fl/fl; Tg/+",1915,226,7098,"Muscle TSC1","Total Fat Mass","2015-04-09","fed",33365,3220
"2277",186,TRUE,"Mixed",145388,"",NA,"M","fl/fl; Tg/+",1915,226,7098,"Muscle TSC1","Lean Mass","2015-04-09","fed",33387,25910
"2278",186,TRUE,"Mixed",145388,"",NA,"M","fl/fl; Tg/+",1915,226,7098,"Muscle TSC1","Body Weight","2015-04-09","fed",33411,29700
"2279",211,TRUE,"Mixed",145388,"",NA,"M","fl/fl; Tg/+",1915,226,7098,"Muscle TSC1","Body Weight","2015-05-04","fed",36879,29700
"2280",211,TRUE,"Mixed",145388,"",NA,"M","fl/fl; Tg/+",1915,226,7098,"Muscle TSC1","Total Fat Mass","2015-05-04","fed",36900,2660
"2281",211,TRUE,"Mixed",145388,"",NA,"M","fl/fl; Tg/+",1915,226,7098,"Muscle TSC1","Lean Mass","2015-05-04","fed",36921,25860
"2282",204,TRUE,"Mixed",145388,"",NA,"M","fl/fl; Tg/+",1915,226,7098,"Muscle TSC1","Total Fat Mass","2015-04-27","fed",37576,2480
"2283",204,TRUE,"Mixed",145388,"",NA,"M","fl/fl; Tg/+",1915,226,7098,"Muscle TSC1","Lean Mass","2015-04-27","fed",37702,26010
"2284",32,TRUE,"Mixed",145388,"",NA,"M","+/+; Tg/+",1916,226,7099,"Muscle TSC1","Body Weight","2014-11-06","fed",17761,16300
"2285",32,TRUE,"Mixed",145388,"",NA,"M","+/+; Tg/+",1916,226,7099,"Muscle TSC1","Total Fat Mass","2014-11-06","fed",17762,1340
"2286",32,TRUE,"Mixed",145388,"",NA,"M","+/+; Tg/+",1916,226,7099,"Muscle TSC1","Lean Mass","2014-11-06","fed",17763,14860
"2287",59,TRUE,"Mixed",145388,"",NA,"M","+/+; Tg/+",1916,226,7099,"Muscle TSC1","Lean Mass","2014-12-03","fed",20488,19870
"2288",59,TRUE,"Mixed",145388,"",NA,"M","+/+; Tg/+",1916,226,7099,"Muscle TSC1","Body Weight","2014-12-03","fed",20656,22000
"2289",59,TRUE,"Mixed",145388,"",NA,"M","+/+; Tg/+",1916,226,7099,"Muscle TSC1","Total Fat Mass","2014-12-03","fed",20657,1830
"2290",95,TRUE,"Mixed",145388,"",NA,"M","+/+; Tg/+",1916,226,7099,"Muscle TSC1","Body Weight","2015-01-08","fed",22550,23600
"2291",95,TRUE,"Mixed",145388,"",NA,"M","+/+; Tg/+",1916,226,7099,"Muscle TSC1","Total Fat Mass","2015-01-08","fed",22551,1980
"2292",95,TRUE,"Mixed",145388,"",NA,"M","+/+; Tg/+",1916,226,7099,"Muscle TSC1","Lean Mass","2015-01-08","fed",22552,21020
"2293",122,TRUE,"Mixed",145388,"",NA,"M","+/+; Tg/+",1916,226,7099,"Muscle TSC1","Body Weight","2015-02-04","fed",24600,25400
"2294",122,TRUE,"Mixed",145388,"",NA,"M","+/+; Tg/+",1916,226,7099,"Muscle TSC1","Total Fat Mass","2015-02-04","fed",24634,2390
"2295",122,TRUE,"Mixed",145388,"",NA,"M","+/+; Tg/+",1916,226,7099,"Muscle TSC1","Lean Mass","2015-02-04","fed",24668,22330
"2296",149,TRUE,"Mixed",145388,"",NA,"M","+/+; Tg/+",1916,226,7099,"Muscle TSC1","Body Weight","2015-03-03","fed",29118,25500
"2297",149,TRUE,"Mixed",145388,"",NA,"M","+/+; Tg/+",1916,226,7099,"Muscle TSC1","Total Fat Mass","2015-03-03","fed",29150,2340
"2298",149,TRUE,"Mixed",145388,"",NA,"M","+/+; Tg/+",1916,226,7099,"Muscle TSC1","Lean Mass","2015-03-03","fed",29184,22900
"2299",186,TRUE,"Mixed",145388,"",NA,"M","+/+; Tg/+",1916,226,7099,"Muscle TSC1","Total Fat Mass","2015-04-09","fed",33366,3550
"2300",186,TRUE,"Mixed",145388,"",NA,"M","+/+; Tg/+",1916,226,7099,"Muscle TSC1","Lean Mass","2015-04-09","fed",33388,23850
"2301",186,TRUE,"Mixed",145388,"",NA,"M","+/+; Tg/+",1916,226,7099,"Muscle TSC1","Body Weight","2015-04-09","fed",33412,28200
"2302",211,TRUE,"Mixed",145388,"",NA,"M","+/+; Tg/+",1916,226,7099,"Muscle TSC1","Body Weight","2015-05-04","fed",36880,28200
"2303",211,TRUE,"Mixed",145388,"",NA,"M","+/+; Tg/+",1916,226,7099,"Muscle TSC1","Total Fat Mass","2015-05-04","fed",36902,2670
"2304",211,TRUE,"Mixed",145388,"",NA,"M","+/+; Tg/+",1916,226,7099,"Muscle TSC1","Lean Mass","2015-05-04","fed",36923,24490
"2305",204,TRUE,"Mixed",145388,"",NA,"M","+/+; Tg/+",1916,226,7099,"Muscle TSC1","Total Fat Mass","2015-04-27","fed",37575,3700
"2306",204,TRUE,"Mixed",145388,"",NA,"M","+/+; Tg/+",1916,226,7099,"Muscle TSC1","Lean Mass","2015-04-27","fed",37701,23830
"2307",29,TRUE,"Mixed",145388,"",NA,"M","+/+; +/+",1892,223,7100,"Muscle TSC1","Body Weight","2014-11-06","fed",17688,18100
"2308",29,TRUE,"Mixed",145388,"",NA,"M","+/+; +/+",1892,223,7100,"Muscle TSC1","Total Fat Mass","2014-11-06","fed",17689,2070
"2309",29,TRUE,"Mixed",145388,"",NA,"M","+/+; +/+",1892,223,7100,"Muscle TSC1","Lean Mass","2014-11-06","fed",17690,16010
"2310",56,TRUE,"Mixed",145388,"",NA,"M","+/+; +/+",1892,223,7100,"Muscle TSC1","Body Weight","2014-12-03","fed",20310,26500
"2311",56,TRUE,"Mixed",145388,"",NA,"M","+/+; +/+",1892,223,7100,"Muscle TSC1","Total Fat Mass","2014-12-03","fed",20311,2910
"2312",56,TRUE,"Mixed",145388,"",NA,"M","+/+; +/+",1892,223,7100,"Muscle TSC1","Lean Mass","2014-12-03","fed",20312,22940
"2313",92,TRUE,"Mixed",145388,"",NA,"M","+/+; +/+",1892,223,7100,"Muscle TSC1","Body Weight","2015-01-08","fed",22478,30000
"2314",92,TRUE,"Mixed",145388,"",NA,"M","+/+; +/+",1892,223,7100,"Muscle TSC1","Total Fat Mass","2015-01-08","fed",22479,3700
"2315",92,TRUE,"Mixed",145388,"",NA,"M","+/+; +/+",1892,223,7100,"Muscle TSC1","Lean Mass","2015-01-08","fed",22480,25300
"2316",119,TRUE,"Mixed",145388,"",NA,"M","+/+; +/+",1892,223,7100,"Muscle TSC1","Body Weight","2015-02-04","fed",24586,31700
"2317",119,TRUE,"Mixed",145388,"",NA,"M","+/+; +/+",1892,223,7100,"Muscle TSC1","Total Fat Mass","2015-02-04","fed",24621,5090
"2318",119,TRUE,"Mixed",145388,"",NA,"M","+/+; +/+",1892,223,7100,"Muscle TSC1","Lean Mass","2015-02-04","fed",24655,25800
"2319",146,TRUE,"Mixed",145388,"",NA,"M","+/+; +/+",1892,223,7100,"Muscle TSC1","Body Weight","2015-03-03","fed",29103,33600
"2320",146,TRUE,"Mixed",145388,"",NA,"M","+/+; +/+",1892,223,7100,"Muscle TSC1","Total Fat Mass","2015-03-03","fed",29144,6030
"2321",146,TRUE,"Mixed",145388,"",NA,"M","+/+; +/+",1892,223,7100,"Muscle TSC1","Lean Mass","2015-03-03","fed",29178,27290
"2322",183,TRUE,"Mixed",145388,"",NA,"M","+/+; +/+",1892,223,7100,"Muscle TSC1","Total Fat Mass","2015-04-09","fed",33367,7160
"2323",183,TRUE,"Mixed",145388,"",NA,"M","+/+; +/+",1892,223,7100,"Muscle TSC1","Lean Mass","2015-04-09","fed",33389,27280
"2324",183,TRUE,"Mixed",145388,"",NA,"M","+/+; +/+",1892,223,7100,"Muscle TSC1","Body Weight","2015-04-09","fed",33413,35300
"2325",208,TRUE,"Mixed",145388,"",NA,"M","+/+; +/+",1892,223,7100,"Muscle TSC1","Body Weight","2015-05-04","fed",36881,33600
"2326",208,TRUE,"Mixed",145388,"",NA,"M","+/+; +/+",1892,223,7100,"Muscle TSC1","Total Fat Mass","2015-05-04","fed",36904,5530
"2327",208,TRUE,"Mixed",145388,"",NA,"M","+/+; +/+",1892,223,7100,"Muscle TSC1","Lean Mass","2015-05-04","fed",36925,26820
"2328",201,TRUE,"Mixed",145388,"",NA,"M","+/+; +/+",1892,223,7100,"Muscle TSC1","Total Fat Mass","2015-04-27","fed",37573,7980
"2329",201,TRUE,"Mixed",145388,"",NA,"M","+/+; +/+",1892,223,7100,"Muscle TSC1","Lean Mass","2015-04-27","fed",37699,26630
"2330",29,TRUE,"Mixed",145388,"",NA,"M","fl/fl; Tg/+",1894,223,7101,"Muscle TSC1","Body Weight","2014-11-06","fed",17803,16000
"2331",29,TRUE,"Mixed",145388,"",NA,"M","fl/fl; Tg/+",1894,223,7101,"Muscle TSC1","Total Fat Mass","2014-11-06","fed",17804,1600
"2332",29,TRUE,"Mixed",145388,"",NA,"M","fl/fl; Tg/+",1894,223,7101,"Muscle TSC1","Lean Mass","2014-11-06","fed",17805,14270
"2333",56,TRUE,"Mixed",145388,"",NA,"M","fl/fl; Tg/+",1894,223,7101,"Muscle TSC1","Body Weight","2014-12-03","fed",20522,22200
"2334",56,TRUE,"Mixed",145388,"",NA,"M","fl/fl; Tg/+",1894,223,7101,"Muscle TSC1","Total Fat Mass","2014-12-03","fed",20523,1950
"2335",56,TRUE,"Mixed",145388,"",NA,"M","fl/fl; Tg/+",1894,223,7101,"Muscle TSC1","Lean Mass","2014-12-03","fed",20524,19440
"2336",92,TRUE,"Mixed",145388,"",NA,"M","fl/fl; Tg/+",1894,223,7101,"Muscle TSC1","Body Weight","2015-01-08","fed",22592,24900
"2337",92,TRUE,"Mixed",145388,"",NA,"M","fl/fl; Tg/+",1894,223,7101,"Muscle TSC1","Total Fat Mass","2015-01-08","fed",22593,2160
"2338",92,TRUE,"Mixed",145388,"",NA,"M","fl/fl; Tg/+",1894,223,7101,"Muscle TSC1","Lean Mass","2015-01-08","fed",22594,21850
"2339",119,TRUE,"Mixed",145388,"",NA,"M","fl/fl; Tg/+",1894,223,7101,"Muscle TSC1","Body Weight","2015-02-04","fed",24605,25400
"2340",119,TRUE,"Mixed",145388,"",NA,"M","fl/fl; Tg/+",1894,223,7101,"Muscle TSC1","Total Fat Mass","2015-02-04","fed",24641,2490
"2341",119,TRUE,"Mixed",145388,"",NA,"M","fl/fl; Tg/+",1894,223,7101,"Muscle TSC1","Lean Mass","2015-02-04","fed",24675,22010
"2342",146,TRUE,"Mixed",145388,"",NA,"M","fl/fl; Tg/+",1894,223,7101,"Muscle TSC1","Body Weight","2015-03-03","fed",29120,25300
"2343",146,TRUE,"Mixed",145388,"",NA,"M","fl/fl; Tg/+",1894,223,7101,"Muscle TSC1","Total Fat Mass","2015-03-03","fed",29141,2210
"2344",146,TRUE,"Mixed",145388,"",NA,"M","fl/fl; Tg/+",1894,223,7101,"Muscle TSC1","Lean Mass","2015-03-03","fed",29175,22480
"2345",29,TRUE,"Mixed",145388,"",NA,"M","+/+; +/+",1895,223,7102,"Muscle TSC1","Body Weight","2014-11-06","fed",17691,20000
"2346",29,TRUE,"Mixed",145388,"",NA,"M","+/+; +/+",1895,223,7102,"Muscle TSC1","Total Fat Mass","2014-11-06","fed",17692,2310
"2347",29,TRUE,"Mixed",145388,"",NA,"M","+/+; +/+",1895,223,7102,"Muscle TSC1","Lean Mass","2014-11-06","fed",17693,17390
"2348",56,TRUE,"Mixed",145388,"",NA,"M","+/+; +/+",1895,223,7102,"Muscle TSC1","Body Weight","2014-12-03","fed",20313,24400
"2349",56,TRUE,"Mixed",145388,"",NA,"M","+/+; +/+",1895,223,7102,"Muscle TSC1","Total Fat Mass","2014-12-03","fed",20314,3030
"2350",56,TRUE,"Mixed",145388,"",NA,"M","+/+; +/+",1895,223,7102,"Muscle TSC1","Lean Mass","2014-12-03","fed",20315,20880
"2351",92,TRUE,"Mixed",145388,"",NA,"M","+/+; +/+",1895,223,7102,"Muscle TSC1","Body Weight","2015-01-08","fed",22481,26300
"2352",92,TRUE,"Mixed",145388,"",NA,"M","+/+; +/+",1895,223,7102,"Muscle TSC1","Total Fat Mass","2015-01-08","fed",22482,2860
"2353",92,TRUE,"Mixed",145388,"",NA,"M","+/+; +/+",1895,223,7102,"Muscle TSC1","Lean Mass","2015-01-08","fed",22483,22370
"2354",119,TRUE,"Mixed",145388,"",NA,"M","+/+; +/+",1895,223,7102,"Muscle TSC1","Body Weight","2015-02-04","fed",24587,29700
"2355",119,TRUE,"Mixed",145388,"",NA,"M","+/+; +/+",1895,223,7102,"Muscle TSC1","Total Fat Mass","2015-02-04","fed",24623,4280
"2356",119,TRUE,"Mixed",145388,"",NA,"M","+/+; +/+",1895,223,7102,"Muscle TSC1","Lean Mass","2015-02-04","fed",24657,24400
"2357",146,TRUE,"Mixed",145388,"",NA,"M","+/+; +/+",1895,223,7102,"Muscle TSC1","Body Weight","2015-03-03","fed",29104,31500
"2358",146,TRUE,"Mixed",145388,"",NA,"M","+/+; +/+",1895,223,7102,"Muscle TSC1","Total Fat Mass","2015-03-03","fed",29145,5100
"2359",146,TRUE,"Mixed",145388,"",NA,"M","+/+; +/+",1895,223,7102,"Muscle TSC1","Lean Mass","2015-03-03","fed",29179,25370
"2360",183,TRUE,"Mixed",145388,"",NA,"M","+/+; +/+",1895,223,7102,"Muscle TSC1","Total Fat Mass","2015-04-09","fed",33368,7320
"2361",183,TRUE,"Mixed",145388,"",NA,"M","+/+; +/+",1895,223,7102,"Muscle TSC1","Lean Mass","2015-04-09","fed",33390,26250
"2362",183,TRUE,"Mixed",145388,"",NA,"M","+/+; +/+",1895,223,7102,"Muscle TSC1","Body Weight","2015-04-09","fed",33414,34500
"2363",208,TRUE,"Mixed",145388,"",NA,"M","+/+; +/+",1895,223,7102,"Muscle TSC1","Body Weight","2015-05-04","fed",36882,33000
"2364",208,TRUE,"Mixed",145388,"",NA,"M","+/+; +/+",1895,223,7102,"Muscle TSC1","Total Fat Mass","2015-05-04","fed",36906,5020
"2365",208,TRUE,"Mixed",145388,"",NA,"M","+/+; +/+",1895,223,7102,"Muscle TSC1","Lean Mass","2015-05-04","fed",36927,25700
"2366",201,TRUE,"Mixed",145388,"",NA,"M","+/+; +/+",1895,223,7102,"Muscle TSC1","Lean Mass","2015-04-27","fed",37698,25780
"2367",72,FALSE,"Mixed",145670,"Sacrificed","2015-01-22","M","+/+; +/+",1990,86,7143,"Muscle TSC1","Body Weight","2015-01-08","fed",22618,26500
"2368",72,FALSE,"Mixed",145670,"Sacrificed","2015-01-22","M","+/+; +/+",1990,86,7143,"Muscle TSC1","Total Fat Mass","2015-01-08","fed",22619,2220
"2369",72,FALSE,"Mixed",145670,"Sacrificed","2015-01-22","M","+/+; +/+",1990,86,7143,"Muscle TSC1","Lean Mass","2015-01-08","fed",22620,23690
"2370",72,FALSE,"Mixed",145670,"Sacrificed","2015-01-22","M","fl/fl; +/+",1992,86,7145,"Muscle TSC1","Body Weight","2015-01-08","fed",22621,24000
"2371",72,FALSE,"Mixed",145670,"Sacrificed","2015-01-22","M","fl/fl; +/+",1992,86,7145,"Muscle TSC1","Total Fat Mass","2015-01-08","fed",22622,2320
"2372",72,FALSE,"Mixed",145670,"Sacrificed","2015-01-22","M","fl/fl; +/+",1992,86,7145,"Muscle TSC1","Lean Mass","2015-01-08","fed",22623,21020
"2373",58,FALSE,"Mixed",145388,"Unknown","2015-03-16","M","fl/fl; Tg/+",2161,125,7288,"Muscle TSC1","Body Weight","2015-01-08","fed",22624,27700
"2374",58,FALSE,"Mixed",145388,"Unknown","2015-03-16","M","fl/fl; Tg/+",2161,125,7288,"Muscle TSC1","Total Fat Mass","2015-01-08","fed",22625,3760
"2375",58,FALSE,"Mixed",145388,"Unknown","2015-03-16","M","fl/fl; Tg/+",2161,125,7288,"Muscle TSC1","Lean Mass","2015-01-08","fed",22626,23210
"2376",85,FALSE,"Mixed",145388,"Unknown","2015-03-16","M","fl/fl; Tg/+",2161,125,7288,"Muscle TSC1","Body Weight","2015-02-04","fed",24608,31200
"2377",85,FALSE,"Mixed",145388,"Unknown","2015-03-16","M","fl/fl; Tg/+",2161,125,7288,"Muscle TSC1","Total Fat Mass","2015-02-04","fed",24643,4180
"2378",85,FALSE,"Mixed",145388,"Unknown","2015-03-16","M","fl/fl; Tg/+",2161,125,7288,"Muscle TSC1","Lean Mass","2015-02-04","fed",24677,25640
"2379",112,FALSE,"Mixed",145388,"Unknown","2015-03-16","M","fl/fl; Tg/+",2161,125,7288,"Muscle TSC1","Body Weight","2015-03-03","fed",29123,32400
"2380",112,FALSE,"Mixed",145388,"Unknown","2015-03-16","M","fl/fl; Tg/+",2161,125,7288,"Muscle TSC1","Total Fat Mass","2015-03-03","fed",29136,4120
"2381",112,FALSE,"Mixed",145388,"Unknown","2015-03-16","M","fl/fl; Tg/+",2161,125,7288,"Muscle TSC1","Lean Mass","2015-03-03","fed",29170,27570
"2382",58,TRUE,"Mixed",145388,"",NA,"M","+/+; Tg/+",2163,189,7289,"Muscle TSC1","Body Weight","2015-01-08","fed",22627,24800
"2383",58,TRUE,"Mixed",145388,"",NA,"M","+/+; Tg/+",2163,189,7289,"Muscle TSC1","Total Fat Mass","2015-01-08","fed",22628,2490
"2384",58,TRUE,"Mixed",145388,"",NA,"M","+/+; Tg/+",2163,189,7289,"Muscle TSC1","Lean Mass","2015-01-08","fed",22629,21640
"2385",85,TRUE,"Mixed",145388,"",NA,"M","+/+; Tg/+",2163,189,7289,"Muscle TSC1","Body Weight","2015-02-04","fed",24609,26700
"2386",85,TRUE,"Mixed",145388,"",NA,"M","+/+; Tg/+",2163,189,7289,"Muscle TSC1","Total Fat Mass","2015-02-04","fed",24644,2660
"2387",85,TRUE,"Mixed",145388,"",NA,"M","+/+; Tg/+",2163,189,7289,"Muscle TSC1","Lean Mass","2015-02-04","fed",24678,23010
"2388",112,TRUE,"Mixed",145388,"",NA,"M","+/+; Tg/+",2163,189,7289,"Muscle TSC1","Body Weight","2015-03-03","fed",29124,29700
"2389",112,TRUE,"Mixed",145388,"",NA,"M","+/+; Tg/+",2163,189,7289,"Muscle TSC1","Total Fat Mass","2015-03-03","fed",29137,4100
"2390",112,TRUE,"Mixed",145388,"",NA,"M","+/+; Tg/+",2163,189,7289,"Muscle TSC1","Lean Mass","2015-03-03","fed",29171,25410
"2391",149,TRUE,"Mixed",145388,"",NA,"M","+/+; Tg/+",2163,189,7289,"Muscle TSC1","Total Fat Mass","2015-04-09","fed",33353,4180
"2392",149,TRUE,"Mixed",145388,"",NA,"M","+/+; Tg/+",2163,189,7289,"Muscle TSC1","Lean Mass","2015-04-09","fed",33375,26400
"2393",149,TRUE,"Mixed",145388,"",NA,"M","+/+; Tg/+",2163,189,7289,"Muscle TSC1","Body Weight","2015-04-09","fed",33399,31500
"2394",174,TRUE,"Mixed",145388,"",NA,"M","+/+; Tg/+",2163,189,7289,"Muscle TSC1","Body Weight","2015-05-04","fed",36874,31700
"2395",174,TRUE,"Mixed",145388,"",NA,"M","+/+; Tg/+",2163,189,7289,"Muscle TSC1","Total Fat Mass","2015-05-04","fed",36896,4230
"2396",174,TRUE,"Mixed",145388,"",NA,"M","+/+; Tg/+",2163,189,7289,"Muscle TSC1","Lean Mass","2015-05-04","fed",36917,26280
"2397",58,TRUE,"Mixed",145388,"",NA,"M","+/+; Tg/+",2164,189,7290,"Muscle TSC1","Body Weight","2015-01-08","fed",22630,25900
"2398",58,TRUE,"Mixed",145388,"",NA,"M","+/+; Tg/+",2164,189,7290,"Muscle TSC1","Total Fat Mass","2015-01-08","fed",22631,2970
"2399",58,TRUE,"Mixed",145388,"",NA,"M","+/+; Tg/+",2164,189,7290,"Muscle TSC1","Lean Mass","2015-01-08","fed",22632,22120
"2400",85,TRUE,"Mixed",145388,"",NA,"M","+/+; Tg/+",2164,189,7290,"Muscle TSC1","Body Weight","2015-02-04","fed",24610,30200
"2401",85,TRUE,"Mixed",145388,"",NA,"M","+/+; Tg/+",2164,189,7290,"Muscle TSC1","Total Fat Mass","2015-02-04","fed",24642,5000
"2402",85,TRUE,"Mixed",145388,"",NA,"M","+/+; Tg/+",2164,189,7290,"Muscle TSC1","Lean Mass","2015-02-04","fed",24676,24200
"2403",112,TRUE,"Mixed",145388,"",NA,"M","+/+; Tg/+",2164,189,7290,"Muscle TSC1","Body Weight","2015-03-03","fed",29125,32600
"2404",112,TRUE,"Mixed",145388,"",NA,"M","+/+; Tg/+",2164,189,7290,"Muscle TSC1","Total Fat Mass","2015-03-03","fed",29138,7000
"2405",112,TRUE,"Mixed",145388,"",NA,"M","+/+; Tg/+",2164,189,7290,"Muscle TSC1","Lean Mass","2015-03-03","fed",29172,25540
"2406",149,TRUE,"Mixed",145388,"",NA,"M","+/+; Tg/+",2164,189,7290,"Muscle TSC1","Total Fat Mass","2015-04-09","fed",33354,6810
"2407",149,TRUE,"Mixed",145388,"",NA,"M","+/+; Tg/+",2164,189,7290,"Muscle TSC1","Lean Mass","2015-04-09","fed",33376,26080
"2408",149,TRUE,"Mixed",145388,"",NA,"M","+/+; Tg/+",2164,189,7290,"Muscle TSC1","Body Weight","2015-04-09","fed",33400,34100
"2409",174,TRUE,"Mixed",145388,"",NA,"M","+/+; Tg/+",2164,189,7290,"Muscle TSC1","Body Weight","2015-05-04","fed",36875,34200
"2410",174,TRUE,"Mixed",145388,"",NA,"M","+/+; Tg/+",2164,189,7290,"Muscle TSC1","Total Fat Mass","2015-05-04","fed",36897,6540
"2411",174,TRUE,"Mixed",145388,"",NA,"M","+/+; Tg/+",2164,189,7290,"Muscle TSC1","Lean Mass","2015-05-04","fed",36918,26250
"2412",58,TRUE,"Mixed",145388,"",NA,"M","+/+; +/+",2165,189,7291,"Muscle TSC1","Body Weight","2015-01-08","fed",22633,26900
"2413",58,TRUE,"Mixed",145388,"",NA,"M","+/+; +/+",2165,189,7291,"Muscle TSC1","Total Fat Mass","2015-01-08","fed",22634,4400
"2414",58,TRUE,"Mixed",145388,"",NA,"M","+/+; +/+",2165,189,7291,"Muscle TSC1","Lean Mass","2015-01-08","fed",22635,21890
"2415",85,TRUE,"Mixed",145388,"",NA,"M","+/+; +/+",2165,189,7291,"Muscle TSC1","Body Weight","2015-02-04","fed",24611,30500
"2416",85,TRUE,"Mixed",145388,"",NA,"M","+/+; +/+",2165,189,7291,"Muscle TSC1","Total Fat Mass","2015-02-04","fed",24646,6260
"2417",85,TRUE,"Mixed",145388,"",NA,"M","+/+; +/+",2165,189,7291,"Muscle TSC1","Lean Mass","2015-02-04","fed",24680,22970
"2418",112,TRUE,"Mixed",145388,"",NA,"M","+/+; +/+",2165,189,7291,"Muscle TSC1","Body Weight","2015-03-03","fed",29126,33200
"2419",112,TRUE,"Mixed",145388,"",NA,"M","+/+; +/+",2165,189,7291,"Muscle TSC1","Total Fat Mass","2015-03-03","fed",29139,8550
"2420",112,TRUE,"Mixed",145388,"",NA,"M","+/+; +/+",2165,189,7291,"Muscle TSC1","Lean Mass","2015-03-03","fed",29173,24450
"2421",149,TRUE,"Mixed",145388,"",NA,"M","+/+; +/+",2165,189,7291,"Muscle TSC1","Total Fat Mass","2015-04-09","fed",33355,8600
